File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF950NSH	bigBed narrowPeak	bigBed	narrowPeak	optimal IDR thresholded peaks	hg19	ENCSR006GAQ	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7071/'], '@type': ['Target', 'Item'], 'name': 'KLF10-human', 'label': 'KLF10', '@id': '/targets/KLF10-human/', 'title': 'KLF10 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6ddeb374-009b-4630-bd41-4c7c5fb40f96', 'status': 'released'}				KLF10-human	DNA						2018-07-11	ENCODE			450-650	2, 3	2_1, 3_1							/files/ENCFF724KWC/	841129	ENCODE Processing Pipeline	7d5b62d2a9726107c600cc3bcae2a770		https://www.encodeproject.org/files/ENCFF950NSH/@@download/ENCFF950NSH.bigBed				released	s3://encode-public/2018/04/18/6eba0173-afae-41b5-8ec8-9d79cc37bc73/ENCFF950NSH.bigBed	https://datasetencode.blob.core.windows.net/dataset/2018/04/18/6eba0173-afae-41b5-8ec8-9d79cc37bc73/ENCFF950NSH.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF479MWC	bigBed narrowPeak	bigBed	narrowPeak	conservative IDR thresholded peaks	hg19	ENCSR006GAQ	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7071/'], '@type': ['Target', 'Item'], 'name': 'KLF10-human', 'label': 'KLF10', '@id': '/targets/KLF10-human/', 'title': 'KLF10 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6ddeb374-009b-4630-bd41-4c7c5fb40f96', 'status': 'released'}				KLF10-human	DNA						2018-07-11	ENCODE			450-650	2, 3	2_1, 3_1							/files/ENCFF619KZK/	791506	ENCODE Processing Pipeline	512c72d447bdbaff87a33746d7b17300		https://www.encodeproject.org/files/ENCFF479MWC/@@download/ENCFF479MWC.bigBed				released	s3://encode-public/2018/04/18/3ff11691-d1a0-41a1-b811-e9ee3f011a14/ENCFF479MWC.bigBed	https://datasetencode.blob.core.windows.net/dataset/2018/04/18/3ff11691-d1a0-41a1-b811-e9ee3f011a14/ENCFF479MWC.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF685ZOE	bigBed narrowPeak	bigBed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR006GAQ	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7071/'], '@type': ['Target', 'Item'], 'name': 'KLF10-human', 'label': 'KLF10', '@id': '/targets/KLF10-human/', 'title': 'KLF10 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6ddeb374-009b-4630-bd41-4c7c5fb40f96', 'status': 'released'}				KLF10-human	DNA						2018-07-11	ENCODE			450-650	2, 3	2_1, 3_1							/files/ENCFF503KJI/	13203670	ENCODE Processing Pipeline	2afa758ffe5615a9a07d7ae35c420ae6		https://www.encodeproject.org/files/ENCFF685ZOE/@@download/ENCFF685ZOE.bigBed				released	s3://encode-public/2018/04/18/1735dedb-9fa3-4ea0-9093-565046dd44cd/ENCFF685ZOE.bigBed	https://datasetencode.blob.core.windows.net/dataset/2018/04/18/1735dedb-9fa3-4ea0-9093-565046dd44cd/ENCFF685ZOE.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF724KWC	bed narrowPeak	bed	narrowPeak	optimal IDR thresholded peaks	hg19	ENCSR006GAQ	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7071/'], '@type': ['Target', 'Item'], 'name': 'KLF10-human', 'label': 'KLF10', '@id': '/targets/KLF10-human/', 'title': 'KLF10 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6ddeb374-009b-4630-bd41-4c7c5fb40f96', 'status': 'released'}				KLF10-human	DNA						2018-07-11	ENCODE			450-650	2, 3	2_1, 3_1							/files/ENCFF607BMU/, /files/ENCFF001TDO/, /files/ENCFF073UJN/, /files/ENCFF503KJI/	414296	ENCODE Processing Pipeline	40a6b903fafda7c34cb41cfba79f5072		https://www.encodeproject.org/files/ENCFF724KWC/@@download/ENCFF724KWC.bed.gz				released	s3://encode-public/2018/04/18/d24afc64-786c-471e-8461-6c01f6c8e90b/ENCFF724KWC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/04/18/d24afc64-786c-471e-8461-6c01f6c8e90b/ENCFF724KWC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF619KZK	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	hg19	ENCSR006GAQ	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7071/'], '@type': ['Target', 'Item'], 'name': 'KLF10-human', 'label': 'KLF10', '@id': '/targets/KLF10-human/', 'title': 'KLF10 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6ddeb374-009b-4630-bd41-4c7c5fb40f96', 'status': 'released'}				KLF10-human	DNA						2018-07-11	ENCODE			450-650	2, 3	2_1, 3_1							/files/ENCFF607BMU/, /files/ENCFF001TDO/, /files/ENCFF073UJN/, /files/ENCFF503KJI/	386298	ENCODE Processing Pipeline	aeb053c028703f9302b87f9ed7efb8be		https://www.encodeproject.org/files/ENCFF619KZK/@@download/ENCFF619KZK.bed.gz				released	s3://encode-public/2018/04/18/8c8e4358-f315-4143-9a3d-f8a55817b8e1/ENCFF619KZK.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2018/04/18/8c8e4358-f315-4143-9a3d-f8a55817b8e1/ENCFF619KZK.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF956QFN	bam	bam		unfiltered alignments	GRCh38	ENCSR006GAQ	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7071/'], '@type': ['Target', 'Item'], 'name': 'KLF10-human', 'label': 'KLF10', '@id': '/targets/KLF10-human/', 'title': 'KLF10 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6ddeb374-009b-4630-bd41-4c7c5fb40f96', 'status': 'released'}				KLF10-human	DNA						2018-07-11	ENCODE			450-650	2	2_1		101					/files/ENCFF409DYO/, /files/ENCFF643CGH/, /files/ENCFF480MVG/	5488530120	ENCODE Processing Pipeline	3924826a19a095a7377237f409e62ee3		https://www.encodeproject.org/files/ENCFF956QFN/@@download/ENCFF956QFN.bam				released	s3://encode-public/2017/11/07/dd5ac693-90aa-418c-be60-1824b70aae44/ENCFF956QFN.bam	https://datasetencode.blob.core.windows.net/dataset/2017/11/07/dd5ac693-90aa-418c-be60-1824b70aae44/ENCFF956QFN.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF378QGJ	bam	bam		unfiltered alignments	hg19	ENCSR006GAQ	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7071/'], '@type': ['Target', 'Item'], 'name': 'KLF10-human', 'label': 'KLF10', '@id': '/targets/KLF10-human/', 'title': 'KLF10 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6ddeb374-009b-4630-bd41-4c7c5fb40f96', 'status': 'released'}				KLF10-human	DNA						2018-07-11	ENCODE			450-650	2	2_1		101					/files/ENCFF409DYO/, /files/ENCFF807MUK/, /files/ENCFF480MVG/	5483340525	ENCODE Processing Pipeline	9e9a6b3842bdb1e7a872234cb7d2b1e6		https://www.encodeproject.org/files/ENCFF378QGJ/@@download/ENCFF378QGJ.bam				released	s3://encode-public/2017/11/07/17623ca9-012a-4191-a681-8dff50302b00/ENCFF378QGJ.bam	https://datasetencode.blob.core.windows.net/dataset/2017/11/07/17623ca9-012a-4191-a681-8dff50302b00/ENCFF378QGJ.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF960ILL	bam	bam		alignments	GRCh38	ENCSR006GAQ	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7071/'], '@type': ['Target', 'Item'], 'name': 'KLF10-human', 'label': 'KLF10', '@id': '/targets/KLF10-human/', 'title': 'KLF10 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6ddeb374-009b-4630-bd41-4c7c5fb40f96', 'status': 'released'}				KLF10-human	DNA						2018-07-11	ENCODE			450-650	2	2_1		101					/files/ENCFF409DYO/, /files/ENCFF643CGH/, /files/ENCFF480MVG/	4524940361	ENCODE Processing Pipeline	97ef6203464fc970015442ec19d7f8b5		https://www.encodeproject.org/files/ENCFF960ILL/@@download/ENCFF960ILL.bam				released	s3://encode-public/2017/11/07/efe3b7a7-bc16-42f4-a208-be9d90ac2310/ENCFF960ILL.bam	https://datasetencode.blob.core.windows.net/dataset/2017/11/07/efe3b7a7-bc16-42f4-a208-be9d90ac2310/ENCFF960ILL.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF558BJK	bam	bam		alignments	hg19	ENCSR006GAQ	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7071/'], '@type': ['Target', 'Item'], 'name': 'KLF10-human', 'label': 'KLF10', '@id': '/targets/KLF10-human/', 'title': 'KLF10 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6ddeb374-009b-4630-bd41-4c7c5fb40f96', 'status': 'released'}				KLF10-human	DNA						2018-07-11	ENCODE			450-650	2	2_1		101					/files/ENCFF409DYO/, /files/ENCFF807MUK/, /files/ENCFF480MVG/	4525724277	ENCODE Processing Pipeline	40c704b92fb95dccc4773c351886bc46		https://www.encodeproject.org/files/ENCFF558BJK/@@download/ENCFF558BJK.bam				released	s3://encode-public/2017/11/07/bf013648-9eaf-43fa-a6a0-35c9d6aa0d4a/ENCFF558BJK.bam	https://datasetencode.blob.core.windows.net/dataset/2017/11/07/bf013648-9eaf-43fa-a6a0-35c9d6aa0d4a/ENCFF558BJK.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF080KTP	bigWig	bigWig		signal p-value	GRCh38	ENCSR006GAQ	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7071/'], '@type': ['Target', 'Item'], 'name': 'KLF10-human', 'label': 'KLF10', '@id': '/targets/KLF10-human/', 'title': 'KLF10 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6ddeb374-009b-4630-bd41-4c7c5fb40f96', 'status': 'released'}				KLF10-human	DNA						2018-07-11	ENCODE			450-650	2	2_1							/files/ENCFF960ILL/, /files/ENCFF757KLZ/	1239808487	ENCODE Processing Pipeline	cb5ec50a7aecde97ff3a3eea1e2b1799		https://www.encodeproject.org/files/ENCFF080KTP/@@download/ENCFF080KTP.bigWig				released	s3://encode-public/2017/11/27/609d50e0-2da3-437e-8d31-ab7f94b41c97/ENCFF080KTP.bigWig	https://datasetencode.blob.core.windows.net/dataset/2017/11/27/609d50e0-2da3-437e-8d31-ab7f94b41c97/ENCFF080KTP.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF012QZG	bigWig	bigWig		signal p-value	hg19	ENCSR006GAQ	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7071/'], '@type': ['Target', 'Item'], 'name': 'KLF10-human', 'label': 'KLF10', '@id': '/targets/KLF10-human/', 'title': 'KLF10 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6ddeb374-009b-4630-bd41-4c7c5fb40f96', 'status': 'released'}				KLF10-human	DNA						2018-07-11	ENCODE			450-650	2	2_1							/files/ENCFF163ZTH/, /files/ENCFF558BJK/	1440140759	ENCODE Processing Pipeline	8d4baf966e64e487287f659d9a18e953		https://www.encodeproject.org/files/ENCFF012QZG/@@download/ENCFF012QZG.bigWig				released	s3://encode-public/2017/11/27/fb4d21d2-c691-4c65-a925-5d27ea5b589b/ENCFF012QZG.bigWig	https://datasetencode.blob.core.windows.net/dataset/2017/11/27/fb4d21d2-c691-4c65-a925-5d27ea5b589b/ENCFF012QZG.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF005ROY	bigWig	bigWig		fold change over control	GRCh38	ENCSR006GAQ	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7071/'], '@type': ['Target', 'Item'], 'name': 'KLF10-human', 'label': 'KLF10', '@id': '/targets/KLF10-human/', 'title': 'KLF10 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6ddeb374-009b-4630-bd41-4c7c5fb40f96', 'status': 'released'}				KLF10-human	DNA						2018-07-11	ENCODE			450-650	2	2_1							/files/ENCFF960ILL/, /files/ENCFF757KLZ/	1400374446	ENCODE Processing Pipeline	c42243053f20f70cf389800b5f344c35		https://www.encodeproject.org/files/ENCFF005ROY/@@download/ENCFF005ROY.bigWig				released	s3://encode-public/2017/11/27/81b32880-9134-4208-83d1-f4a34e7a28c4/ENCFF005ROY.bigWig	https://datasetencode.blob.core.windows.net/dataset/2017/11/27/81b32880-9134-4208-83d1-f4a34e7a28c4/ENCFF005ROY.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF439SOP	bigWig	bigWig		fold change over control	hg19	ENCSR006GAQ	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7071/'], '@type': ['Target', 'Item'], 'name': 'KLF10-human', 'label': 'KLF10', '@id': '/targets/KLF10-human/', 'title': 'KLF10 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6ddeb374-009b-4630-bd41-4c7c5fb40f96', 'status': 'released'}				KLF10-human	DNA						2018-07-11	ENCODE			450-650	2	2_1							/files/ENCFF163ZTH/, /files/ENCFF558BJK/	1394676390	ENCODE Processing Pipeline	abfa8ef25d998bb2add08098b98ecd32		https://www.encodeproject.org/files/ENCFF439SOP/@@download/ENCFF439SOP.bigWig				released	s3://encode-public/2017/11/27/ebee424c-de2c-4557-953d-f771a7fe019d/ENCFF439SOP.bigWig	https://datasetencode.blob.core.windows.net/dataset/2017/11/27/ebee424c-de2c-4557-953d-f771a7fe019d/ENCFF439SOP.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF324ZFD	bed narrowPeak	bed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR006GAQ	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7071/'], '@type': ['Target', 'Item'], 'name': 'KLF10-human', 'label': 'KLF10', '@id': '/targets/KLF10-human/', 'title': 'KLF10 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6ddeb374-009b-4630-bd41-4c7c5fb40f96', 'status': 'released'}				KLF10-human	DNA						2018-07-11	ENCODE			450-650	2	2_1							/files/ENCFF960ILL/, /files/ENCFF757KLZ/	6946981	ENCODE Processing Pipeline	c23818fa98092c1bbb942afdd63bca22		https://www.encodeproject.org/files/ENCFF324ZFD/@@download/ENCFF324ZFD.bed.gz				released	s3://encode-public/2017/11/27/76a799f6-a9b9-4cdd-8b07-4e2b6ae8c536/ENCFF324ZFD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2017/11/27/76a799f6-a9b9-4cdd-8b07-4e2b6ae8c536/ENCFF324ZFD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF495OTZ	bigBed narrowPeak	bigBed	narrowPeak	peaks and background as input for IDR	hg19	ENCSR006GAQ	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7071/'], '@type': ['Target', 'Item'], 'name': 'KLF10-human', 'label': 'KLF10', '@id': '/targets/KLF10-human/', 'title': 'KLF10 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6ddeb374-009b-4630-bd41-4c7c5fb40f96', 'status': 'released'}				KLF10-human	DNA						2018-07-11	ENCODE			450-650	2	2_1							/files/ENCFF073UJN/	13309491	ENCODE Processing Pipeline	70df86c852ca2e4db99a2328796c3e0a		https://www.encodeproject.org/files/ENCFF495OTZ/@@download/ENCFF495OTZ.bigBed				released	s3://encode-public/2017/11/27/eee79632-c51d-4ea4-b3e2-6dce5126d9d7/ENCFF495OTZ.bigBed	https://datasetencode.blob.core.windows.net/dataset/2017/11/27/eee79632-c51d-4ea4-b3e2-6dce5126d9d7/ENCFF495OTZ.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 hg19	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
ENCFF115IZD	bigBed narrowPeak	bigBed	narrowPeak	peaks and background as input for IDR	GRCh38	ENCSR006GAQ	TF ChIP-seq	/human-donors/ENCDO000ABF/	EFO:0001182	HEK293	cell line	Homo sapiens				site-specific recombination	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7071/'], '@type': ['Target', 'Item'], 'name': 'KLF10-human', 'label': 'KLF10', '@id': '/targets/KLF10-human/', 'title': 'KLF10 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6ddeb374-009b-4630-bd41-4c7c5fb40f96', 'status': 'released'}				KLF10-human	DNA						2018-07-11	ENCODE			450-650	2	2_1							/files/ENCFF324ZFD/	13318798	ENCODE Processing Pipeline	5ef6437febcec512636f0108a5af08bf		https://www.encodeproject.org/files/ENCFF115IZD/@@download/ENCFF115IZD.bigBed				released	s3://encode-public/2017/11/27/9e97d93a-aed8-4cba-9c45-7917e792232c/ENCFF115IZD.bigBed	https://datasetencode.blob.core.windows.net/dataset/2017/11/27/9e97d93a-aed8-4cba-9c45-7917e792232c/ENCFF115IZD.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE3 GRCh38	archived	mild to moderate bottlenecking, missing biosample characterization, missing genetic modification characterization		
